Epoch,Training Loss,Validation Loss
1122,5.381742766985553e-07,1.2620469078683527e-06
1123,4.2566506408547866e-07,1.6679945247233263e-06
1124,7.41066060072626e-07,1.292057504542754e-06
1125,4.75531976462662e-07,1.3443716397887329e-06
1126,5.495161872204335e-07,1.3853984910383588e-06
1127,6.870142215120723e-07,1.6104895621538162e-06
1128,5.156307452125475e-07,1.3083006251690676e-06
1129,4.2529057964202366e-07,1.4268292716224096e-06
1130,6.553267439812771e-07,1.5912004300844274e-06
1131,6.061717385819065e-07,1.3961489457869902e-06
1132,4.675016498367768e-07,1.4147893807603396e-06
1133,6.003718908687006e-07,1.3039380064583384e-06
1134,4.323694042795978e-07,1.2445218544598902e-06
1135,4.699924716078385e-07,1.2214370599394897e-06
1136,5.805431442240661e-07,1.2409507235133788e-06
1137,4.3702374341592076e-07,1.3321134701982373e-06
1138,4.803463298230781e-07,1.2612332511707791e-06
1139,5.561487341765314e-07,1.319178977610136e-06
1140,5.179475692784763e-07,1.469830067435396e-06
1141,4.3358440393603814e-07,1.609523451406858e-06
1142,5.148020818523946e-07,1.5312441519199638e-06
1143,6.235203500182251e-07,1.6458488971693441e-06
1144,6.376384362738463e-07,1.708523654997407e-06
1145,5.97125904278073e-07,1.8301401496501057e-06
1146,6.50186905204464e-07,1.6925132513279095e-06
1147,5.823089850309771e-07,1.7489855963503942e-06
1148,5.825060043207486e-07,1.4074645378059358e-06
1149,5.6746068821667e-07,1.8904169110101066e-06
1150,6.878203748783562e-07,2.3739071366435383e-06
1151,9.175809054795536e-07,1.8393899381408119e-06
1152,8.643893920634582e-07,1.7763983350960189e-06
1153,8.181752377822704e-07,1.9698968571901787e-06
1154,9.68383801591699e-07,1.6943807850111625e-06
1155,7.467355658263841e-07,1.9673948372656014e-06
1156,9.23198058444541e-07,2.2743363388144644e-06
1157,9.138071845882223e-07,1.970337052625837e-06
1158,8.095037742350542e-07,1.5474628298761672e-06
1159,8.92535524599225e-07,1.6568453702348052e-06
1160,1.0737223874457413e-06,1.4886227290844545e-06
1161,9.91286242424394e-07,1.6035661474234075e-06
1162,8.936767699196935e-07,2.218421741417842e-06
1163,1.176364321509027e-06,1.896780986498925e-06
1164,1.0564773447185871e-06,1.7514288401798694e-06
1165,9.634716207074234e-07,2.207322722824756e-06
1166,1.0128354688276886e-06,1.6870959598236368e-06
1167,1.2659835419981391e-06,3.2803704925754573e-06
1168,3.230271204301971e-06,7.001288850005949e-06
1169,3.104977395196329e-06,3.285289949417347e-06
1170,1.899820972539601e-06,2.6508116661716485e-06
1171,1.4860448800391168e-06,2.6738455289887497e-06
1172,2.08320170713705e-06,3.2673492569301743e-06
1173,2.75414140560315e-06,2.9658913263119757e-06
1174,1.622890181351977e-06,3.7813711060152855e-06
1175,1.5937315538394614e-06,2.712970399443293e-06
1176,2.6876878109760582e-06,3.5448606467980426e-06
1177,3.0489300115732476e-06,2.231869757451932e-06
1178,2.128846517734928e-06,2.9330767574720085e-06
1179,2.6273301045875996e-06,4.604577952704858e-06
1180,2.2006806830177084e-06,3.5650416521093575e-06
1181,2.0326970116002485e-06,1.7107920484704664e-06
1182,1.4419520084629767e-06,2.1104319785081316e-06
1183,1.4168869029163034e-06,2.6322450139559805e-06
1184,1.1062279554607812e-06,1.6734049950173358e-06
1185,7.076063184285886e-07,1.575967530698108e-06
1186,6.304777002696937e-07,1.60791114467429e-06
1187,6.097010327721364e-07,1.8570033262221841e-06
1188,8.223896657000296e-07,1.9533301838237094e-06
1189,9.936210290106828e-07,1.6370183857361553e-06
1190,5.257030579741695e-07,1.421141178070684e-06
1191,5.060859393779538e-07,1.4455827113124542e-06
1192,5.482345954987977e-07,1.527290123704006e-06
1193,6.101248004597437e-07,1.3467838471115101e-06
1194,5.220268803896033e-07,1.551909008412622e-06
1195,6.598784807465563e-07,2.0149454940110445e-06
1196,6.559452003784827e-07,1.4638351331086596e-06
1197,6.569747483808897e-07,1.635977923797327e-06
1198,5.48177297332586e-07,1.3185630223233602e-06
1199,4.532328716777556e-07,1.4606372360503883e-06
1200,4.6497888206431526e-07,1.2244964864294161e-06
1201,4.814928047380818e-07,1.417978637618944e-06
1202,5.081643621451803e-07,1.3794706319458783e-06
1203,4.617359081748873e-07,1.2691450592683395e-06
1204,5.282068968881504e-07,1.3969453220852301e-06
1205,5.301590704220871e-07,1.8736333231572644e-06
1206,5.870577979294467e-07,1.418709643985494e-06
1207,5.100735052110394e-07,1.387822521792259e-06
1208,4.979229970558663e-07,1.378545789521013e-06
1209,4.4646381525126344e-07,1.2291145594645059e-06
1210,3.48725052390364e-07,1.2722173323709285e-06
1211,3.3423128797949175e-07,1.2086908327546553e-06
1212,3.175660481247178e-07,1.204930526910175e-06
1213,3.207902068425028e-07,1.2451771453925176e-06
1214,3.163746384871047e-07,1.2289757478356478e-06
1215,3.1161965807768865e-07,1.1945783171540825e-06
1216,3.106689234755322e-07,1.1973457958447398e-06
1217,3.108015391717345e-07,1.187432644655928e-06
1218,3.168366333738959e-07,1.2027462616970297e-06
1219,3.130869572487427e-07,1.2615382729563862e-06
1220,3.259807499489398e-07,1.282847279071575e-06
1221,3.6119303103987477e-07,1.2818481991416775e-06
1222,3.501240826153662e-07,1.2780258202838013e-06
1223,3.4560417816464906e-07,1.2308894383750157e-06
1224,3.9127812101469317e-07,1.3110987993059098e-06
1225,5.250929575595364e-07,1.3172220860724337e-06
1226,4.3049871578659804e-07,1.333488626187318e-06
1227,4.158604554049816e-07,1.2560653885884676e-06
1228,4.3369473701204697e-07,1.254811877515749e-06
1229,4.7395360525115393e-07,1.3979415598441847e-06
1230,6.803019232393126e-07,1.618434339434316e-06
1231,8.46169143642328e-07,2.08705932891462e-06
1232,1.2833072560169967e-06,2.2924148197489558e-06
1233,9.185299063574348e-07,1.7733948425302515e-06
1234,9.089295645026141e-07,1.7789236608223291e-06
1235,6.701937422803894e-07,1.4052545793674653e-06
1236,5.328880661181756e-07,1.3375807839111076e-06
1237,5.144734132045414e-07,1.4604765965486877e-06
1238,5.188150566937111e-07,1.576578483764024e-06
1239,5.490815624398238e-07,1.2315542790020118e-06
1240,3.732282323198888e-07,1.189733893625089e-06
1241,3.3230139706574846e-07,1.1882773378601996e-06
1242,3.237160228763969e-07,1.2094369594706222e-06
1243,3.123955991668481e-07,1.189004933621618e-06
1244,3.0034723863536783e-07,1.2043386732329964e-06
1245,3.3842385960269894e-07,1.2034569181196275e-06
1246,3.384314766208263e-07,1.4516626833938062e-06
1247,3.859916546389286e-07,1.249275101145031e-06
1248,3.5792197650152957e-07,1.2054371154590626e-06
1249,3.1858493798608833e-07,1.2362670531729236e-06
1250,3.0933875905247987e-07,1.1692541193042416e-06
1251,3.071548917432665e-07,1.2241590638950584e-06
1252,3.16472323902417e-07,1.2088296443835134e-06
1253,3.016593836946413e-07,1.2086273954992066e-06
1254,3.1283758517020033e-07,1.203421561513096e-06
1255,3.325728812342277e-07,1.1498813137222896e-06
1256,3.3842115954030305e-07,1.270846155421168e-06
1257,4.058112494931265e-07,1.293180162065255e-06
1258,3.8491211284963356e-07,1.3243063676782185e-06
1259,4.160197022429202e-07,1.1827951311715879e-06
1260,5.552113861995167e-07,1.4586986480935593e-06
1261,7.92117418768612e-07,1.5039677236927673e-06
1262,9.21400328479649e-07,1.7537446410642588e-06
1263,8.372863931072061e-07,2.0139989374001743e-06
1264,1.352652702735213e-06,3.252582246204838e-06
1265,1.327859877164883e-06,1.376691329824098e-06
1266,7.109541684258147e-07,1.5581745174131356e-06
1267,9.18453849862999e-07,2.671427409950411e-06
1268,1.0973177495543496e-06,1.3011373312110663e-06
1269,8.722405482330942e-07,1.6182144690901623e-06
1270,6.723298611177597e-07,1.2274848586457665e-06
1271,5.666911420121323e-07,1.3319631761987694e-06
1272,4.5413807470140455e-07,1.281581717194058e-06
1273,4.5014593297310057e-07,1.2307430097280303e-06
1274,4.694857977938227e-07,1.3713109865420847e-06
1275,4.913717930321582e-07,2.3877969397290144e-06
1276,1.5907722854535677e-06,1.8769127336781821e-06
1277,9.676954277892946e-07,1.5891404245849117e-06
1278,6.507442549263942e-07,1.5639923276467016e-06
1279,6.800542564633361e-07,1.7005816062010126e-06
1280,5.865530852133816e-07,1.2630844139494002e-06
1281,4.0805107914820837e-07,1.202970338454179e-06
1282,4.3032849816881935e-07,1.3642960539073101e-06
1283,4.283819237116404e-07,1.3304270396474749e-06
1284,3.855842862776626e-07,1.2393450106173987e-06
1285,4.356295448815217e-07,1.1934553185710683e-06
1286,4.662303183522454e-07,1.1649732414298342e-06
1287,4.859717819272191e-07,1.2351296163615189e-06
1288,3.938795032354392e-07,1.3262607581054908e-06
1289,4.083312887814827e-07,1.3464059520629235e-06
1290,5.907974127694615e-07,1.5278088767445297e-06
1291,5.3652291853723e-07,1.4873040754537215e-06
1292,4.5184688701738196e-07,1.2618178288903437e-06
1293,4.294186055631144e-07,1.3478127129928907e-06
1294,4.4894403572470765e-07,1.8060469528791145e-06
1295,8.685354373483278e-07,1.8035949551631347e-06
1296,8.232711365963041e-07,1.5369129187092767e-06
1297,7.417629035444406e-07,1.3214643104220158e-06
1298,5.097602979731164e-07,1.1911274668818805e-06
1299,5.212715450397809e-07,1.3798187410429819e-06
1300,5.260870921119931e-07,1.2681110774792614e-06
1301,3.9891196479402424e-07,1.222765376951429e-06
1302,4.128759769628232e-07,1.2437446912372252e-06
1303,3.654158433619159e-07,1.2425513205016614e-06
1304,3.4170409435319016e-07,1.2722107385343406e-06
1305,4.744119053157192e-07,1.8800271845975658e-06
1306,1.5376256214949535e-06,1.6998625369524234e-06
1307,1.965410319826333e-06,1.7582894997758558e-06
1308,1.1968584203714272e-06,1.6842279819684336e-06
1309,9.308010930908495e-07,1.998327434193925e-06
1310,9.398298175256059e-07,1.4791233979849494e-06
1311,6.751046157660312e-07,1.3218545973359141e-06
1312,5.360237764762132e-07,1.3554521274272702e-06
1313,6.228619895409793e-07,1.9097669792245142e-06
1314,5.971677978777734e-07,1.4006725450599333e-06
1315,6.377359795806115e-07,1.573866029502824e-06
1316,7.096249419191736e-07,1.4506562138194568e-06
1317,5.718231363971427e-07,1.4246337514123297e-06
1318,4.533716548849043e-07,1.6309270449710311e-06
1319,6.850494855825673e-07,1.33912101318856e-06
1320,7.467577916031587e-07,1.814496158658585e-06
1321,9.717581406221143e-07,1.796467813619529e-06
1322,9.781656444829423e-07,1.8420465721646906e-06
1323,7.250552584991965e-07,1.3615187981486088e-06
1324,7.354286140071054e-07,1.9009499965250143e-06
1325,7.942884394651628e-07,1.587257656865404e-06
1326,5.099015538689855e-07,1.5097073173819808e-06
1327,7.151439831432072e-07,2.0444003894226626e-06
1328,9.170150292447943e-07,2.9204115890024696e-06
1329,2.417685664113378e-06,2.4262815259135095e-06
1330,1.710994752102124e-06,2.217243945779046e-06
1331,1.9014448753296165e-06,4.064644144818885e-06
1332,1.874513145594392e-06,3.454988473095e-06
1333,2.004908992603305e-06,2.147367013094481e-06
1334,1.1280210401309887e-06,2.0254724404367153e-06
1335,9.207927860188647e-07,1.5170737697189907e-06
1336,1.1994949318250292e-06,1.8493705056243925e-06
1337,1.0646912187439739e-06,2.232648057542974e-06
1338,8.204562504943169e-07,1.4820950582361547e-06
1339,8.618838478469115e-07,2.639945250848541e-06
1340,1.2106351050533704e-06,3.2590717182756634e-06
1341,1.4693692946821102e-06,1.5403675206471235e-06
1342,7.2466139044991e-07,1.4768132814424462e-06
1343,7.673012305531302e-07,1.3104706795274979e-06
1344,7.231825520648272e-07,1.4452210734816617e-06
1345,1.063995682670793e-06,1.5898992842267035e-06
1346,1.4142933650873601e-06,2.700882305362029e-06
1347,1.3632090940518538e-06,2.6084433102369076e-06
1348,1.6401539824073552e-06,3.46999877365306e-06
1349,1.5823077319510048e-06,1.9365950265637366e-06
1350,9.860266345640412e-07,1.799410142666602e-06
1351,8.808863753984042e-07,2.0411412151588593e-06
1352,9.018914965963631e-07,1.7429592844564468e-06
1353,7.567136321995349e-07,1.626699145163002e-06
1354,6.45778015950782e-07,1.37591780458024e-06
1355,4.5441123575074016e-07,1.4728726682733395e-06
1356,4.0329760508939216e-07,1.2393874158078688e-06
1357,3.5668523423737497e-07,1.291018975280167e-06
1358,3.568367787920579e-07,1.318474460276775e-06
1359,3.648861763849709e-07,1.323631522609503e-06
1360,3.7288785392775026e-07,1.3887724890082609e-06
1361,4.400839657137112e-07,1.1601721325860126e-06
1362,3.3667711818452517e-07,1.2022015880575054e-06
1363,3.3825784839791595e-07,1.525541392766172e-06
1364,4.287377066702902e-07,1.2592333860084182e-06
1365,5.372773443923506e-07,1.4129561805020785e-06
1366,6.810896593378857e-07,1.7919934407473193e-06
1367,8.499966384079016e-07,1.406946239512763e-06
1368,1.0541864412516588e-06,1.3510957614926156e-06
1369,1.5448285921593197e-06,2.9250459192553535e-06
1370,1.9972617337771226e-06,1.9087678992946167e-06
1371,1.3516528269974515e-06,2.1501241462829057e-06
1372,1.5722787338745547e-06,2.201875759055838e-06
1373,1.430446104677685e-06,2.568648824308184e-06
1374,1.916067958518397e-06,2.1718019524996635e-06
1375,1.8850805645342916e-06,4.053030352224596e-06
1376,1.955691232069512e-06,2.190889063058421e-06
1377,1.1499753327370854e-06,1.9350877664692234e-06
1378,1.111108986151521e-06,3.919347818737151e-06
1379,1.7056096339729265e-06,2.4237401703430805e-06
1380,1.9137305571348406e-06,1.5767878949191072e-06
1381,1.476933789490431e-06,1.5745366681585438e-06
1382,7.720920507381379e-07,1.8706032278714702e-06
1383,6.681112836304237e-07,1.6898113699426176e-06
1384,5.517705403690343e-07,1.494398247814388e-06
1385,6.243944881134667e-07,1.3196806776250014e-06
1386,5.155803819434368e-07,1.5718960639787838e-06
1387,5.9691149090213e-07,1.441349127162539e-06
1388,5.21175138601393e-07,1.5160348993958905e-06
1389,4.6415183874159993e-07,2.023203251155792e-06
1390,7.859222250772291e-07,1.3918570402893238e-06
1391,4.64450124582072e-07,1.3129808849043911e-06
1392,3.6978272532905976e-07,1.2942606417709612e-06
1393,3.703727884385444e-07,1.2278210306249093e-06
1394,3.337547695991816e-07,1.2106853546356433e-06
1395,2.995298302721494e-07,1.2363553878458333e-06
1396,2.8486459768828354e-07,1.1906258805538528e-06
1397,2.875036102523154e-07,1.1962380312979803e-06
1398,2.9898862408117566e-07,1.3432065770757617e-06
1399,4.588968351981748e-07,1.2152147519373102e-06
1400,5.46539695278625e-07,1.1272716164967278e-06
1401,5.16824627538881e-07,1.801694224923267e-06
1402,6.044006113370415e-07,1.2665666417888133e-06
1403,5.446530622066348e-07,1.33927869683248e-06
1404,4.466903646971332e-07,1.2942858802489354e-06
1405,4.1830452346403035e-07,1.3877019000574364e-06
1406,4.257252896877617e-07,1.1919229336854187e-06
1407,4.036722316413943e-07,1.2785669696313562e-06
1408,3.5874887771569774e-07,1.350502657260222e-06
1409,3.4837520956898516e-07,1.2567672911245609e-06
1410,3.333684333028941e-07,1.144717202805623e-06
1411,3.5229248851464945e-07,1.2455486739781918e-06
1412,3.5713512147594884e-07,1.1964451687163091e-06
1413,3.9219207792484667e-07,1.2216581808388582e-06
1414,3.957320018344035e-07,1.237901642525685e-06
1415,3.454274235537014e-07,1.37333358907199e-06
1416,3.710603380113753e-07,1.2833372693421552e-06
1417,3.108594341938442e-07,1.2028236824335181e-06
1418,3.1161684432845504e-07,1.2723129430014524e-06
1419,4.189973310531059e-07,1.2417543757692329e-06
1420,4.1614504198150826e-07,1.4951003777241567e-06
1421,6.48726540930511e-07,1.3758733530266909e-06
1422,6.242110544008028e-07,2.040963636318338e-06
1423,8.170001137841609e-07,1.4785553048568545e-06
1424,6.339832907542586e-07,1.6168629599633277e-06
1425,6.248605473047064e-07,1.2494550674091442e-06
1426,6.350390435727604e-07,1.6105730082927039e-06
1427,4.3978690200674464e-07,1.2851116935053142e-06
1428,5.236198603597586e-07,1.2155040849393117e-06
1429,5.022011464461684e-07,1.5415768075399683e-06
1430,5.56020268049906e-07,1.4469031839325908e-06
1431,4.4081349415137083e-07,1.3511398719856516e-06
1432,4.152627184339508e-07,1.3229957858129637e-06
1433,3.487342041808006e-07,1.2395873909554211e-06
1434,3.449982841630117e-07,1.375154170091264e-06
1435,3.633285245996376e-07,1.340078256362176e-06
1436,4.787070224665513e-07,1.2949249139637686e-06
1437,5.942735583630565e-07,1.7378963548253523e-06
1438,1.2489023220041418e-06,2.4865846626198618e-06
1439,3.168300509059918e-06,7.316242317756405e-06
1440,4.249611720297253e-06,5.131224497745279e-06
1441,4.5820861487300135e-06,3.7898491882515373e-06
1442,4.199032900942257e-06,3.84908798878314e-06
1443,3.4868153306888416e-06,6.582117293874035e-06
1444,4.383752639114391e-06,3.6750807339558378e-06
1445,2.230679228887311e-06,2.3421459900418995e-06
1446,1.2232450217197766e-06,2.275979340993217e-06
1447,9.378733238918358e-07,1.5563116448902292e-06
1448,7.11735708591732e-07,1.5548863530057133e-06
1449,6.46777721158287e-07,1.6566048088861862e-06
1450,5.989342639622919e-07,1.3723280289923423e-06
1451,4.936941877531353e-07,1.4474373983830446e-06
1452,5.152853645995492e-07,1.4189365629135864e-06
1453,5.518771217793983e-07,1.896218236652203e-06
1454,9.617806426831521e-07,2.071658855129499e-06
1455,9.723983112053247e-07,1.5969040987329208e-06
1456,9.583806104274117e-07,1.4320230548037216e-06
1457,5.940768232903793e-07,1.6430221876362339e-06
1458,5.959244049336121e-07,1.3072292404103791e-06
1459,5.636787818730227e-07,1.2383250123093603e-06
1460,4.871657210969715e-07,1.2893922303192085e-06
1461,4.2257926224920084e-07,1.358181407340453e-06
1462,4.2304819203309307e-07,1.2223747489770176e-06
1463,3.435069970691984e-07,1.1951481155847432e-06
1464,3.249413680350699e-07,1.1662807537504705e-06
1465,3.0752374868825427e-07,1.1352691444699303e-06
1466,3.1480368534175796e-07,1.1115853340015747e-06
1467,2.885483354475582e-07,1.0800366680996376e-06
1468,2.667496232788835e-07,1.1000399808835937e-06
1469,2.486613936980575e-07,1.0973059261232265e-06
1470,2.450508134188567e-07,1.1008479532392812e-06
1471,2.425416880669218e-07,1.07436164853425e-06
1472,2.40668555306911e-07,1.0706847888286575e-06
1473,2.406135877208726e-07,1.0835062767000636e-06
1474,2.3794601133886317e-07,1.0993878731824225e-06
1475,2.594599095573358e-07,1.1120553153887158e-06
1476,2.693149667720718e-07,1.0969350796585786e-06
1477,2.551444993059704e-07,1.1076256214437308e-06
1478,2.508193688299798e-07,1.0784534651975264e-06
1479,2.434393024941528e-07,1.1025229014194338e-06
1480,2.5457208607804205e-07,1.1070795835621539e-06
1481,2.509060266220331e-07,1.094289814318472e-06
1482,2.44031383545007e-07,1.0921477269221214e-06
1483,2.3720050990050368e-07,1.0674527857190697e-06
1484,2.429478911381011e-07,1.1134145552205155e-06
1485,2.5919672452801024e-07,1.1902134247065987e-06
1486,2.930326559180685e-07,1.1152986871820758e-06
1487,2.810389787555323e-07,1.1180840147062554e-06
1488,2.936810687970137e-07,1.1384529443603242e-06
1489,2.987939637932868e-07,1.1610690080487984e-06
1490,3.151515670651861e-07,1.1499303127493476e-06
1491,3.2263955063172034e-07,1.0998712696164148e-06
1492,2.7386880674384884e-07,1.1316994914523093e-06
1493,3.153994043714192e-07,1.1199261962246965e-06
1494,2.9596751005556143e-07,1.1017629049092648e-06
1495,2.7386749934521504e-07,1.1474426173663232e-06
1496,3.1139080647335504e-07,1.158265263256908e-06
1497,3.7874318081776437e-07,1.1653652336462983e-06
1498,4.1882304913087864e-07,1.4605039950765786e-06
1499,4.183216901765263e-07,1.1338875083310995e-06
1500,3.5469761883177853e-07,1.1827717116830172e-06
1501,2.9335794238249946e-07,1.1502078223202261e-06
1502,2.8778660521311394e-07,1.1824247394542908e-06
1503,2.7561765136852046e-07,1.1589238511078293e-06
1504,2.871142612548283e-07,1.1023244042007718e-06
1505,2.4860523240022303e-07,1.0782811159515404e-06
1506,2.414136588413385e-07,1.109185177483596e-06
1507,2.443774462790316e-07,1.13212558972009e-06
1508,2.32588419635249e-07,1.1139022717543412e-06
1509,2.397973162260314e-07,1.0840710729098646e-06
1510,2.3336490073688765e-07,1.0776528824862908e-06
1511,2.2724017867403745e-07,1.0580477010080358e-06
1512,2.4082413574433303e-07,1.0795929483720101e-06
1513,2.3195659082375641e-07,1.1021506907127332e-06
1514,2.3271888949238928e-07,1.0968770993713406e-06
1515,2.378514238898788e-07,1.0694117236198508e-06
1516,2.2340142891152936e-07,1.075756699719932e-06
1517,2.2027299451110594e-07,1.061333477991866e-06
1518,2.18240145954951e-07,1.0605156148812966e-06
1519,2.2335515836857667e-07,1.0751331274150289e-06
1520,2.339806144391332e-07,1.0737187494669342e-06
1521,2.330846911036133e-07,1.0649787327565718e-06
1522,2.3436447804670024e-07,1.0793221463245573e-06
1523,2.4186937253034557e-07,1.1821921361843124e-06
1524,2.7431266858002346e-07,1.1256659036007477e-06
1525,3.230498748507671e-07,1.0431847385916626e-06
1526,2.5872176934171875e-07,1.0599958386592334e-06
1527,2.5264799319302256e-07,1.0977046258631162e-06
1528,2.597550405880611e-07,1.09669599623885e-06
1529,2.5232097300431633e-07,1.152408231064328e-06
1530,2.684753326320788e-07,1.170552195617347e-06
1531,2.591006023067166e-07,1.084309360521729e-06
1532,2.661490725586191e-07,1.1761133009713376e-06
1533,2.9032617021584883e-07,1.1848532039948623e-06
1534,3.208423606793076e-07,1.1233674968025298e-06
1535,2.91624758119724e-07,1.1291363080090377e-06
1536,4.076910897765629e-07,1.2430707556632115e-06
1537,3.512539876737719e-07,1.1483209618745605e-06
1538,3.6688615523416956e-07,1.1603627854128717e-06
1539,4.2018965018542076e-07,1.4918484794179676e-06
1540,4.0692538050279836e-07,1.2023061799482093e-06
1541,4.469991381483851e-07,1.592432226971141e-06
1542,6.05222453486931e-07,1.6753613181208493e-06
1543,4.84016084101313e-07,1.5668938431190327e-06
1544,6.324611945274228e-07,1.3824962934450014e-06
1545,3.9136551777119166e-07,1.2173859431641176e-06
1546,5.138343794897082e-07,1.2936200164404e-06
1547,4.43506081637679e-07,1.0967125945171574e-06
1548,4.4417683398023655e-07,1.2559601145767374e-06
1549,5.13729105477978e-07,1.2554057775560068e-06
1550,1.0403508667877759e-06,1.8900320810644189e-06
1551,2.037623062278726e-06,1.6201032622120692e-06
1552,9.402306204719935e-07,1.6767814940976677e-06
1553,7.274288691405673e-07,1.3166626331440057e-06
1554,6.617553935939213e-07,1.3473651279127807e-06
1555,4.5255575287228567e-07,1.1235349575144937e-06
1556,4.762462708640669e-07,1.4348383956530597e-06
1557,4.92787705752562e-07,1.5932859014355927e-06
1558,5.665893922923715e-07,1.2493692338466644e-06
1559,6.383290269695863e-07,1.381649894938164e-06
1560,8.406176448261249e-07,2.632391897350317e-06
1561,1.523513788015407e-06,1.6889965763766668e-06
1562,1.4076260868023382e-06,2.556305844336748e-06
1563,1.561455746923457e-06,3.327894319227198e-06
1564,2.6140455702261534e-06,3.0892381346347975e-06
1565,1.4662671219412005e-06,1.568695893183758e-06
1566,9.971231520466972e-07,1.351216042166925e-06
1567,7.224165301522589e-07,1.4164754702505888e-06
1568,8.174230856639042e-07,1.7074160041374853e-06
1569,8.974960792329512e-07,1.4297152119979728e-06
1570,7.445117944371304e-07,1.6037531622714596e-06
1571,9.024665814649779e-07,1.5491305020987056e-06
1572,6.958056246730848e-07,1.5413359051308362e-06
1573,1.0878742386921658e-06,2.1256887521303724e-06
1574,2.0114216567890253e-06,1.9012846905752667e-06
1575,1.448991156394186e-06,3.605357733249548e-06
1576,2.8456615837058052e-06,2.505365273464122e-06
1577,2.305982434336329e-06,1.777529860191862e-06
1578,1.957075937752961e-06,2.2911194719199557e-06
1579,2.449259682180127e-06,3.0954674912209157e-06
1580,2.2709823497280013e-06,3.5143398235959467e-06
1581,2.1368330180848716e-06,4.93068182549905e-06
1582,2.6166803763771895e-06,5.049900209996849e-06
1583,2.5262238523282576e-06,2.928295998572139e-06
1584,1.9614176380855497e-06,4.520878519542748e-06
1585,2.6377267658972414e-06,6.344514986267313e-06
1586,7.4331596806587186e-06,1.1575270036701113e-05
1587,7.84938038123073e-06,8.686079127073754e-06
1588,8.06721618573647e-06,8.323456313519273e-06
1589,6.363584361679386e-06,1.0419071259093471e-05
1590,5.174555099074496e-06,4.518445166468155e-06
1591,2.909625663960469e-06,3.0782800877204863e-06
1592,2.3150191736931447e-06,2.5993315375671955e-06
1593,2.475707788107684e-06,2.3096040422387887e-06
1594,1.76379603544774e-06,2.223307546955766e-06
1595,1.1324381148369866e-06,2.0981581201340305e-06
1596,1.0409444257675204e-06,2.328615664737299e-06
1597,9.341559348285955e-07,1.9379087916604476e-06
1598,7.626897513546282e-07,1.8714047200774075e-06
1599,5.305795411914005e-07,1.3591461538453586e-06
1600,4.4383645558809803e-07,1.3718436093768105e-06
1601,4.985855639461079e-07,1.4121418416834786e-06
1602,4.6280629817374574e-07,1.2852499366999837e-06
1603,3.3957434197873226e-07,1.275229351449525e-06
1604,3.5143003174198384e-07,1.215646079799626e-06
1605,3.2219844570136047e-07,1.2437401437637163e-06
1606,2.976175039748341e-07,1.2340952935119276e-06
1607,2.8283403707973775e-07,1.158217855845578e-06
1608,2.634361919717776e-07,1.2426755802152911e-06
1609,2.662371230144345e-07,1.2121782901886036e-06
1610,2.6854849011215265e-07,1.2124801287427545e-06
1611,2.557527807311999e-07,1.1288518635410583e-06
1612,2.4048773639151477e-07,1.169081997431931e-06
1613,2.341323295240727e-07,1.1280169474048307e-06
1614,2.332209021460585e-07,1.126121105698985e-06
1615,2.2924282916392258e-07,1.1079843034167425e-06
1616,2.2735730453860015e-07,1.1098368304374162e-06
1617,2.3429251427842246e-07,1.160434976554825e-06
1618,2.400427092652535e-07,1.1606098269112408e-06
1619,2.2843178726361657e-07,1.1091137821495067e-06
1620,2.2577356162400974e-07,1.0982814728777157e-06
1621,2.2329786020236497e-07,1.1014190022251569e-06
1622,2.2643459374194208e-07,1.136755827246816e-06
1623,2.2153010093006742e-07,1.1139233038193197e-06
1624,2.2956332657031453e-07,1.0896566209339653e-06
1625,2.2362583251833712e-07,1.104705233956338e-06
1626,2.2209192707123293e-07,1.0999249298038194e-06
1627,2.1722969734128128e-07,1.1102907819804386e-06
1628,2.1611333522741916e-07,1.1065178568969714e-06
1629,2.1836987684764608e-07,1.127801624534186e-06
1630,2.241591090523798e-07,1.0770465905807214e-06
1631,2.2819499179149716e-07,1.0881196885748068e-06
1632,2.3863361775511294e-07,1.1091150327047217e-06
1633,2.2323536086332751e-07,1.0991817589456332e-06
1634,2.1933529126272333e-07,1.096350160878501e-06
1635,2.222402599727502e-07,1.0960554845951265e-06
1636,2.2451972370163276e-07,1.0793662568175932e-06
1637,2.2250978304327873e-07,1.1491586064948933e-06
1638,2.3987598751773476e-07,1.1119881264676224e-06
1639,2.3471211818559823e-07,1.1722323733920348e-06
1640,2.543906703067478e-07,1.1779575288528576e-06
1641,2.7353959808351647e-07,1.1651836757664569e-06
1642,2.6406414121993294e-07,1.1288555015198654e-06
1643,2.436630950342078e-07,1.0953810942737618e-06
1644,2.2800718113558105e-07,1.1295668400634895e-06
1645,2.4277042598441767e-07,1.1028681683455943e-06
1646,2.580305249466619e-07,1.1036543128284393e-06
1647,2.635834164266271e-07,1.1017483529940364e-06
1648,2.4776559826023004e-07,1.1256651077928836e-06
1649,2.545467054915207e-07,1.090020191440999e-06
1650,2.4212249627453275e-07,1.0980508022839786e-06
1651,2.4109422724905016e-07,1.1838179716505692e-06
1652,2.80063886748394e-07,1.1388516441002139e-06
1653,2.794270130834775e-07,1.1109743809356587e-06
1654,2.384503545727057e-07,1.1244371762586525e-06
1655,2.2542921840340568e-07,1.078674927157408e-06
1656,2.3373338819965284e-07,1.0903303291343036e-06
